Country,HSCode,Year,Value(Imports),Growth
NIGERIA,HSCode_85,2023,0.97,-48.54
NIUE IS,HSCode_85,2023,,
NORWAY,HSCode_85,2023,16.09,3.31
OMAN,HSCode_85,2023,2.32,-94.81
PANAMA REPUBLIC,HSCode_85,2023,0.38,755.84
PAPUA N GNA,HSCode_85,2023,0.84,8.91
PARAGUAY,HSCode_85,2023,0.53,-75.89
PERU,HSCode_85,2023,0.07,-47.38
PHILIPPINES,HSCode_85,2023,270.78,41.56
PITCAIRN IS.,HSCode_85,2023,,
POLAND,HSCode_85,2023,142.98,34.01
PORTUGAL,HSCode_85,2023,14.62,14.27
PUERTO RICO,HSCode_85,2023,10.48,520.88
QATAR,HSCode_85,2023,2.97,-6.68
REUNION,HSCode_85,2023,,
ROMANIA,HSCode_85,2023,51.06,-7.69
RUSSIA,HSCode_85,2023,28.91,-21.92
RWANDA,HSCode_85,2023,0.0,-97.36
SAMOA,HSCode_85,2023,20.34,33.66
SAUDI ARAB,HSCode_85,2023,16.21,-19.78
SENEGAL,HSCode_85,2023,0.05,-96.16
SERBIA,HSCode_85,2023,2.17,-40.27
SEYCHELLES,HSCode_85,2023,0.4,-48.54
SIERRA LEONE,HSCode_85,2023,1.47,96.86
SINGAPORE,HSCode_85,2023,4682.36,18.33
SLOVAK REP,HSCode_85,2023,15.15,16.98
SLOVENIA,HSCode_85,2023,31.11,26.84
SOMALIA,HSCode_85,2023,2.82,-2.92
SOUTH AFRICA,HSCode_85,2023,19.45,7.65
SOUTH SUDAN,HSCode_85,2023,,
SPAIN,HSCode_85,2023,115.31,15.45
SRI LANKA DSR,HSCode_85,2023,40.3,3.87
ST HELENA,HSCode_85,2023,0.01,-6.19
ST LUCIA,HSCode_85,2023,0.22,
SUDAN,HSCode_85,2023,0.17,1371.93
SURINAME,HSCode_85,2023,0.17,-58.23
SWAZILAND,HSCode_85,2023,0.7,92.83
SWEDEN,HSCode_85,2023,131.12,-12.15
SWITZERLAND,HSCode_85,2023,194.68,19.79
TAIWAN,HSCode_85,2023,4276.53,23.77
TAJIKISTAN,HSCode_85,2023,0.01,
TANZANIA REP,HSCode_85,2023,1.12,173.03
THAILAND,HSCode_85,2023,1347.47,8.3
TIMOR LESTE,HSCode_85,2023,0.23,
TOGO,HSCode_85,2023,4.7,-54.33
TRINIDAD,HSCode_85,2023,0.34,0.94
TUNISIA,HSCode_85,2023,3.13,-0.03
TURKEY,HSCode_85,2023,59.06,7.9
TURKMENISTAN,HSCode_85,2023,,
U ARAB EMTS,HSCode_85,2023,323.13,-32.63
U K,HSCode_85,2023,525.61,15.6
U S A,HSCode_85,2023,2383.61,4.78
UGANDA,HSCode_85,2023,0.03,125.13
UKRAINE,HSCode_85,2023,0.65,132.89
UNSPECIFIED,HSCode_85,2023,1.33,-18.23
URUGUAY,HSCode_85,2023,0.04,-31.15
US MINOR OUTLYING ISLANDS,HSCode_85,2023,0.03,
UZBEKISTAN,HSCode_85,2023,0.01,-99.69
VATICAN CITY,HSCode_85,2023,0.01,
VENEZUELA,HSCode_85,2023,1.88,31.45
VIETNAM SOC REP,HSCode_85,2023,4169.72,16.62
VIRGIN IS US,HSCode_85,2023,0.05,331.22
YEMEN REPUBLC,HSCode_85,2023,53.3,0.82
ZAMBIA,HSCode_85,2023,0.01,-93.55
ZIMBABWE,HSCode_85,2023,,
AFGHANISTAN,HSCode_85,2024,0.19,5326.1
ALBANIA,HSCode_85,2024,,
ALGERIA,HSCode_85,2024,0.1,111000.38
AMERI SAMOA,HSCode_85,2024,,
ANDORRA,HSCode_85,2024,0.0,-83.59
ANGOLA,HSCode_85,2024,0.0,-99.48
ANGUILLA,HSCode_85,2024,0.0,
ANTARTICA,HSCode_85,2024,,
ANTIGUA,HSCode_85,2024,0.25,-21.18
ARGENTINA,HSCode_85,2024,0.63,131.91
ARMENIA,HSCode_85,2024,0.18,
ARUBA,HSCode_85,2024,0.57,4.45
AUSTRALIA,HSCode_85,2024,59.52,31.3
AUSTRIA,HSCode_85,2024,148.25,13.34
AZERBAIJAN,HSCode_85,2024,0.01,11.77
BAHAMAS,HSCode_85,2024,0.8,-41.08
BAHARAIN IS,HSCode_85,2024,8.01,5.85
BANGLADESH PR,HSCode_85,2024,9.24,13.93
BARBADOS,HSCode_85,2024,0.22,-76.08
BELARUS,HSCode_85,2024,4.56,10.48
BELGIUM,HSCode_85,2024,219.71,5.69
BELIZE,HSCode_85,2024,0.0,
BENIN,HSCode_85,2024,0.31,286.71
BERMUDA,HSCode_85,2024,0.0,
BHUTAN,HSCode_85,2024,4.4,4138.25
BOLIVIA,HSCode_85,2024,0.0,-99.78
BOSNIA-HRZGOVIN,HSCode_85,2024,3.09,18845.44
BOTSWANA,HSCode_85,2024,0.47,37670.19
BR VIRGN IS,HSCode_85,2024,0.53,1.93
BRAZIL,HSCode_85,2024,33.82,-9.62
BRUNEI,HSCode_85,2024,0.57,253.85
BULGARIA,HSCode_85,2024,29.96,3.99
BURUNDI,HSCode_85,2024,0.11,
C AFRI REP,HSCode_85,2024,0.03,38870.35
CAMBODIA,HSCode_85,2024,18.95,-86.87
CAMEROON,HSCode_85,2024,,
CANADA,HSCode_85,2024,113.65,-37.97
CAPE VERDE IS,HSCode_85,2024,0.29,-0.57
CAYMAN IS,HSCode_85,2024,,
CHAD,HSCode_85,2024,,
CHILE,HSCode_85,2024,0.4,-56.61
CHINA P RP,HSCode_85,2024,38026.88,21.28
COLOMBIA,HSCode_85,2024,0.75,-9.31
COMOROS,HSCode_85,2024,0.53,376.98
CONGO D. REP.,HSCode_85,2024,0.57,57.15
CONGO P REP,HSCode_85,2024,3.85,383.78
COSTA RICA,HSCode_85,2024,1.39,-58.85
COTE D' IVOIRE,HSCode_85,2024,4.1,62.34
CROATIA,HSCode_85,2024,8.41,-15.95
CUBA,HSCode_85,2024,0.35,
CYPRUS,HSCode_85,2024,0.46,-36.36
CZECH REPUBLIC,HSCode_85,2024,108.03,-11.84
DENMARK,HSCode_85,2024,79.03,29.89
DJIBOUTI,HSCode_85,2024,3.01,-38.8
DOMINIC REP,HSCode_85,2024,33.72,14.18
DOMINICA,HSCode_85,2024,0.04,-43.31
ECUADOR,HSCode_85,2024,0.18,-63.05
EGYPT A RP,HSCode_85,2024,1.25,61.63
EL SALVADOR,HSCode_85,2024,0.67,881.03
EQUTL GUINEA,HSCode_85,2024,0.66,-24.92
ESTONIA,HSCode_85,2024,18.17,-11.93
ETHIOPIA,HSCode_85,2024,0.28,265.48
FIJI IS,HSCode_85,2024,0.03,-93.76
FINLAND,HSCode_85,2024,236.95,-29.37
FR POLYNESIA,HSCode_85,2024,0.02,85.86
FRANCE,HSCode_85,2024,610.48,12.66
GABON,HSCode_85,2024,0.03,
GAMBIA,HSCode_85,2024,2.94,8168.62
GEORGIA,HSCode_85,2024,0.0,-96.9
GERMANY,HSCode_85,2024,2061.79,-2.24
GHANA,HSCode_85,2024,0.03,-79.18
GREECE,HSCode_85,2024,4.05,14.36
GRENADA,HSCode_85,2024,,
GUAM,HSCode_85,2024,0.0,
GUATEMALA,HSCode_85,2024,,
GUINEA,HSCode_85,2024,0.21,-94.2
GUINEA BISSAU,HSCode_85,2024,0.4,30.56
GUYANA,HSCode_85,2024,0.0,
HAITI,HSCode_85,2024,5.5,-40.04
HONDURAS,HSCode_85,2024,0.27,-69.16
HONG KONG,HSCode_85,2024,9316.17,-3.53
HUNGARY,HSCode_85,2024,83.65,56.51
ICELAND,HSCode_85,2024,0.02,-95.0
INDONESIA,HSCode_85,2024,374.5,37.78
IRAN,HSCode_85,2024,0.06,-95.09
IRAQ,HSCode_85,2024,0.01,-55.23
IRELAND,HSCode_85,2024,4490.49,-11.76
ISRAEL,HSCode_85,2024,352.87,-32.14
ITALY,HSCode_85,2024,379.56,-5.15
JAMAICA,HSCode_85,2024,3.03,-44.68
JAPAN,HSCode_85,2024,2012.14,2.5
JORDAN,HSCode_85,2024,1.87,-22.19
KAZAKHSTAN,HSCode_85,2024,0.32,130.24
KENYA,HSCode_85,2024,1.48,369.36
KOREA DP RP,HSCode_85,2024,,
KOREA RP,HSCode_85,2024,5149.18,19.28
KUWAIT,HSCode_85,2024,14.54,-36.24
KYRGHYZSTAN,HSCode_85,2024,,
LAO PD RP,HSCode_85,2024,2.77,25.09
LATVIA,HSCode_85,2024,7.21,-5.5
LEBANON,HSCode_85,2024,0.32,-37.58
LIBERIA,HSCode_85,2024,1.66,1.17
LIBYA,HSCode_85,2024,4.03,-17.49
LIECHTENSTEIN,HSCode_85,2024,0.31,-38.0
LITHUANIA,HSCode_85,2024,9.54,-16.06
LUXEMBOURG,HSCode_85,2024,3.38,-60.77
MACAO,HSCode_85,2024,1.1,-55.26
MACEDONIA,HSCode_85,2024,0.46,438.77
MADAGASCAR,HSCode_85,2024,4.3,-8.68
MALAWI,HSCode_85,2024,0.04,309.53
MALAYSIA,HSCode_85,2024,1130.48,-23.88
MALDIVES,HSCode_85,2024,1.31,10.13
MALI,HSCode_85,2024,0.01,
MALTA,HSCode_85,2024,0.61,-38.58
MARSHALL ISLAND,HSCode_85,2024,,
MAURITANIA,HSCode_85,2024,4.46,15.22
MAURITIUS,HSCode_85,2024,19.03,20.79
MEXICO,HSCode_85,2024,384.41,-13.01
MOLDOVA,HSCode_85,2024,0.01,-1.36
MONACO,HSCode_85,2024,1.87,19395.5
MONGOLIA,HSCode_85,2024,0.0,16.86
MONTENEGRO,HSCode_85,2024,0.03,
MOROCCO,HSCode_85,2024,7.82,11.53
MOZAMBIQUE,HSCode_85,2024,2.03,35.74
MYANMAR,HSCode_85,2024,0.81,-79.39
NAMIBIA,HSCode_85,2024,3.87,21.71
NAURU RP,HSCode_85,2024,0.0,
NEPAL,HSCode_85,2024,1.14,-30.25
NETHERLAND,HSCode_85,2024,464.63,-20.23
NETHERLANDANTIL,HSCode_85,2024,1.4,253.73
NEW CALEDONIA,HSCode_85,2024,0.22,3093.84
NEW ZEALAND,HSCode_85,2024,9.68,2.03
NICARAGUA,HSCode_85,2024,0.03,1243.23
NIGER,HSCode_85,2024,0.0,-87.98
NIGERIA,HSCode_85,2024,0.21,-78.27
NORFOLK IS,HSCode_85,2024,0.01,
NORWAY,HSCode_85,2024,15.01,-6.71
OMAN,HSCode_85,2024,4.04,74.2
PANAMA REPUBLIC,HSCode_85,2024,4.68,1133.69
PAPUA N GNA,HSCode_85,2024,0.79,-5.98
PARAGUAY,HSCode_85,2024,1.58,199.45
PERU,HSCode_85,2024,0.07,-7.61
PHILIPPINES,HSCode_85,2024,278.0,2.67
PITCAIRN IS.,HSCode_85,2024,0.01,
POLAND,HSCode_85,2024,108.0,-24.47
PORTUGAL,HSCode_85,2024,14.24,-2.63
PUERTO RICO,HSCode_85,2024,128.03,1122.15
QATAR,HSCode_85,2024,3.23,8.62
REUNION,HSCode_85,2024,0.0,
ROMANIA,HSCode_85,2024,34.1,-33.22
RUSSIA,HSCode_85,2024,42.21,46.01
RWANDA,HSCode_85,2024,0.0,3930.45
SAMOA,HSCode_85,2024,0.77,-96.22
SAUDI ARAB,HSCode_85,2024,10.01,-38.26
SENEGAL,HSCode_85,2024,1.51,3123.56
SERBIA,HSCode_85,2024,2.4,10.63
SEYCHELLES,HSCode_85,2024,0.88,117.03
SIERRA LEONE,HSCode_85,2024,2.65,79.64
SINGAPORE,HSCode_85,2024,5395.91,15.24
SLOVAK REP,HSCode_85,2024,15.36,1.33
SLOVENIA,HSCode_85,2024,17.07,-45.14
SOMALIA,HSCode_85,2024,3.16,12.29
SOUTH AFRICA,HSCode_85,2024,18.21,-6.37
SOUTH SUDAN,HSCode_85,2024,0.03,
SPAIN,HSCode_85,2024,121.71,5.56
SRI LANKA DSR,HSCode_85,2024,26.76,-33.6
ST HELENA,HSCode_85,2024,0.0,-93.88
ST LUCIA,HSCode_85,2024,0.18,-17.18
ST VINCENT,HSCode_85,2024,0.1,
SUDAN,HSCode_85,2024,0.23,31.81
SURINAME,HSCode_85,2024,0.15,-10.85
SWAZILAND,HSCode_85,2024,1.8,157.98
SWEDEN,HSCode_85,2024,122.5,-6.57
SWITZERLAND,HSCode_85,2024,199.59,2.52
TAIWAN,HSCode_85,2024,5458.02,27.63
TAJIKISTAN,HSCode_85,2024,0.0,-92.54
TANZANIA REP,HSCode_85,2024,1.66,47.73
THAILAND,HSCode_85,2024,1503.85,11.61
TIMOR LESTE,HSCode_85,2024,,
TOGO,HSCode_85,2024,2.56,-45.61
TRINIDAD,HSCode_85,2024,0.18,-47.26
TUNISIA,HSCode_85,2024,4.61,47.25
TURKEY,HSCode_85,2024,72.28,22.38
U ARAB EMTS,HSCode_85,2024,274.81,-14.95
U K,HSCode_85,2024,632.91,20.41
U S A,HSCode_85,2024,3382.67,41.91
UGANDA,HSCode_85,2024,0.01,-65.23
UKRAINE,HSCode_85,2024,0.73,12.13
UNSPECIFIED,HSCode_85,2024,3.44,158.09
URUGUAY,HSCode_85,2024,3.84,10772.19
US MINOR OUTLYING ISLANDS,HSCode_85,2024,0.01,-74.05
UZBEKISTAN,HSCode_85,2024,0.07,786.18
VATICAN CITY,HSCode_85,2024,0.06,416.8
VENEZUELA,HSCode_85,2024,0.29,-84.48
VIETNAM SOC REP,HSCode_85,2024,4496.65,7.84
VIRGIN IS US,HSCode_85,2024,0.0,-98.02
YEMEN REPUBLC,HSCode_85,2024,59.81,12.21
ZAMBIA,HSCode_85,2024,0.03,211.62
ZIMBABWE,HSCode_85,2024,0.01,
AFGHANISTAN,HSCode_85,2025,0.09,
ALGERIA,HSCode_85,2025,0.55,
ANDORRA,HSCode_85,2025,0.01,
ANGOLA,HSCode_85,2025,0.01,
ANGUILLA,HSCode_85,2025,0.0,
ANTIGUA,HSCode_85,2025,,
ARGENTINA,HSCode_85,2025,0.09,
ARMENIA,HSCode_85,2025,0.05,
ARUBA,HSCode_85,2025,0.3,
AUSTRALIA,HSCode_85,2025,19.99,
AUSTRIA,HSCode_85,2025,74.8,
AZERBAIJAN,HSCode_85,2025,0.0,
BAHAMAS,HSCode_85,2025,0.34,
BAHARAIN IS,HSCode_85,2025,2.74,
BANGLADESH PR,HSCode_85,2025,3.58,
BARBADOS,HSCode_85,2025,0.05,
BELARUS,HSCode_85,2025,4.25,
BELGIUM,HSCode_85,2025,97.48,
BELIZE,HSCode_85,2025,0.0,
BENIN,HSCode_85,2025,0.0,
BERMUDA,HSCode_85,2025,,
BHUTAN,HSCode_85,2025,0.26,
BOLIVIA,HSCode_85,2025,0.01,
BOSNIA-HRZGOVIN,HSCode_85,2025,0.0,
BOTSWANA,HSCode_85,2025,,
BR VIRGN IS,HSCode_85,2025,0.03,
BRAZIL,HSCode_85,2025,16.65,
BRUNEI,HSCode_85,2025,0.0,
BULGARIA,HSCode_85,2025,16.75,
BURUNDI,HSCode_85,2025,,
C AFRI REP,HSCode_85,2025,,
CAMBODIA,HSCode_85,2025,3.16,
CAMEROON,HSCode_85,2025,0.0,
CANADA,HSCode_85,2025,33.24,
CAPE VERDE IS,HSCode_85,2025,0.1,
CHILE,HSCode_85,2025,0.26,
CHINA P RP,HSCode_85,2025,17663.75,
COLOMBIA,HSCode_85,2025,0.57,
COMOROS,HSCode_85,2025,0.06,
CONGO D. REP.,HSCode_85,2025,0.29,
CONGO P REP,HSCode_85,2025,2.91,
COSTA RICA,HSCode_85,2025,0.59,
COTE D' IVOIRE,HSCode_85,2025,0.7,
CROATIA,HSCode_85,2025,3.2,
CUBA,HSCode_85,2025,0.94,
CYPRUS,HSCode_85,2025,0.14,
CZECH REPUBLIC,HSCode_85,2025,53.82,
DENMARK,HSCode_85,2025,29.39,
DJIBOUTI,HSCode_85,2025,0.79,
DOMINIC REP,HSCode_85,2025,14.39,
DOMINICA,HSCode_85,2025,0.02,
ECUADOR,HSCode_85,2025,0.46,
EGYPT A RP,HSCode_85,2025,0.46,
EL SALVADOR,HSCode_85,2025,0.01,
EQUTL GUINEA,HSCode_85,2025,0.18,
ESTONIA,HSCode_85,2025,7.91,
ETHIOPIA,HSCode_85,2025,78.95,
FIJI IS,HSCode_85,2025,0.0,
FINLAND,HSCode_85,2025,127.48,
FR POLYNESIA,HSCode_85,2025,0.01,
FRANCE,HSCode_85,2025,252.29,
GABON,HSCode_85,2025,,
GAMBIA,HSCode_85,2025,1.63,
GEORGIA,HSCode_85,2025,0.04,
GERMANY,HSCode_85,2025,1008.41,
GHANA,HSCode_85,2025,0.0,
GREECE,HSCode_85,2025,1.81,
GUAM,HSCode_85,2025,,
GUINEA,HSCode_85,2025,,
GUINEA BISSAU,HSCode_85,2025,0.15,
GUYANA,HSCode_85,2025,,
HAITI,HSCode_85,2025,3.87,
HONDURAS,HSCode_85,2025,0.6,
HONG KONG,HSCode_85,2025,4685.89,
HUNGARY,HSCode_85,2025,37.89,
ICELAND,HSCode_85,2025,0.0,
INDONESIA,HSCode_85,2025,249.27,
IRAN,HSCode_85,2025,0.01,
IRAQ,HSCode_85,2025,0.0,
IRELAND,HSCode_85,2025,2839.84,
ISRAEL,HSCode_85,2025,159.43,
ITALY,HSCode_85,2025,187.12,
JAMAICA,HSCode_85,2025,0.14,
JAPAN,HSCode_85,2025,1042.34,
JORDAN,HSCode_85,2025,0.44,
KAZAKHSTAN,HSCode_85,2025,0.12,
KENYA,HSCode_85,2025,0.67,
KOREA DP RP,HSCode_85,2025,0.0,
KOREA RP,HSCode_85,2025,2363.99,
KUWAIT,HSCode_85,2025,6.55,
KYRGHYZSTAN,HSCode_85,2025,0.0,
LAO PD RP,HSCode_85,2025,0.73,
LATVIA,HSCode_85,2025,3.41,
LEBANON,HSCode_85,2025,0.16,
LIBERIA,HSCode_85,2025,0.78,
LIBYA,HSCode_85,2025,0.77,
LIECHTENSTEIN,HSCode_85,2025,0.14,
LITHUANIA,HSCode_85,2025,3.52,
LUXEMBOURG,HSCode_85,2025,1.68,
MACAO,HSCode_85,2025,0.62,
MACEDONIA,HSCode_85,2025,0.07,
MADAGASCAR,HSCode_85,2025,2.33,
MALAWI,HSCode_85,2025,0.0,
MALAYSIA,HSCode_85,2025,580.59,
MALDIVES,HSCode_85,2025,0.6,
MALI,HSCode_85,2025,,
MALTA,HSCode_85,2025,0.29,
MARTINIQUE,HSCode_85,2025,0.0,
MAURITANIA,HSCode_85,2025,1.36,
MAURITIUS,HSCode_85,2025,6.64,
MEXICO,HSCode_85,2025,175.07,
MOLDOVA,HSCode_85,2025,,
MONACO,HSCode_85,2025,,
MONGOLIA,HSCode_85,2025,,
MONTENEGRO,HSCode_85,2025,,
MOROCCO,HSCode_85,2025,5.37,
MOZAMBIQUE,HSCode_85,2025,0.36,
MYANMAR,HSCode_85,2025,0.43,
NAMIBIA,HSCode_85,2025,1.59,
NAURU RP,HSCode_85,2025,,
NEPAL,HSCode_85,2025,0.18,
NETHERLAND,HSCode_85,2025,228.54,
NETHERLANDANTIL,HSCode_85,2025,0.24,
NEW CALEDONIA,HSCode_85,2025,,
NEW ZEALAND,HSCode_85,2025,4.29,
NICARAGUA,HSCode_85,2025,0.04,
NIGER,HSCode_85,2025,0.0,
NIGERIA,HSCode_85,2025,0.13,
NORFOLK IS,HSCode_85,2025,,
NORWAY,HSCode_85,2025,5.48,
OMAN,HSCode_85,2025,0.53,
PANAMA REPUBLIC,HSCode_85,2025,2.46,
PAPUA N GNA,HSCode_85,2025,0.97,
PARAGUAY,HSCode_85,2025,0.04,
PERU,HSCode_85,2025,0.15,
PHILIPPINES,HSCode_85,2025,106.35,
PITCAIRN IS.,HSCode_85,2025,,
POLAND,HSCode_85,2025,47.95,
PORTUGAL,HSCode_85,2025,6.85,
PUERTO RICO,HSCode_85,2025,2.62,
QATAR,HSCode_85,2025,2.61,
REUNION,HSCode_85,2025,,
ROMANIA,HSCode_85,2025,12.92,
RUSSIA,HSCode_85,2025,20.08,
RWANDA,HSCode_85,2025,0.0,
SAMOA,HSCode_85,2025,0.23,
SAUDI ARAB,HSCode_85,2025,8.76,
SENEGAL,HSCode_85,2025,0.11,
SERBIA,HSCode_85,2025,12.04,
SEYCHELLES,HSCode_85,2025,0.24,
SIERRA LEONE,HSCode_85,2025,0.89,
SINGAPORE,HSCode_85,2025,2557.12,
SLOVAK REP,HSCode_85,2025,6.56,
SLOVENIA,HSCode_85,2025,9.52,
SOMALIA,HSCode_85,2025,3.3,
SOUTH AFRICA,HSCode_85,2025,13.11,
SOUTH SUDAN,HSCode_85,2025,,
SPAIN,HSCode_85,2025,59.29,
SRI LANKA DSR,HSCode_85,2025,6.81,
ST HELENA,HSCode_85,2025,,
ST LUCIA,HSCode_85,2025,0.02,
ST VINCENT,HSCode_85,2025,,
SUDAN,HSCode_85,2025,0.02,
SURINAME,HSCode_85,2025,0.2,
SWAZILAND,HSCode_85,2025,0.37,
SWEDEN,HSCode_85,2025,60.99,
SWITZERLAND,HSCode_85,2025,77.13,
TAIWAN,HSCode_85,2025,1699.8,
TAJIKISTAN,HSCode_85,2025,0.0,
TANZANIA REP,HSCode_85,2025,1.06,
THAILAND,HSCode_85,2025,621.65,
TIMOR LESTE,HSCode_85,2025,0.16,
TOGO,HSCode_85,2025,2.72,
TRINIDAD,HSCode_85,2025,0.03,
TUNISIA,HSCode_85,2025,2.14,
TURKEY,HSCode_85,2025,32.47,
U ARAB EMTS,HSCode_85,2025,98.17,
U K,HSCode_85,2025,293.2,
U S A,HSCode_85,2025,1973.93,
UGANDA,HSCode_85,2025,0.0,
UKRAINE,HSCode_85,2025,0.3,
UNSPECIFIED,HSCode_85,2025,4.93,
URUGUAY,HSCode_85,2025,1.2,
US MINOR OUTLYING ISLANDS,HSCode_85,2025,0.08,
UZBEKISTAN,HSCode_85,2025,0.02,
VATICAN CITY,HSCode_85,2025,,
VENEZUELA,HSCode_85,2025,0.07,
VIETNAM SOC REP,HSCode_85,2025,2042.56,
VIRGIN IS US,HSCode_85,2025,0.05,
YEMEN REPUBLC,HSCode_85,2025,15.8,
ZAMBIA,HSCode_85,2025,0.0,
ZIMBABWE,HSCode_85,2025,,
CHINA P RP,HSCode_85,2018,20627.59,-28.06
HONG KONG,HSCode_85,2018,8657.65,616.44
VIETNAM SOC REP,HSCode_85,2018,3679.54,130.59
SINGAPORE,HSCode_85,2018,3110.83,158.27
KOREA RP,HSCode_85,2018,2854.06,4.83
U S A,HSCode_85,2018,1852.95,5.59
GERMANY,HSCode_85,2018,1741.68,15.38
JAPAN,HSCode_85,2018,1408.11,5.42
MALAYSIA,HSCode_85,2018,986.25,-36.07
TAIWAN,HSCode_85,2018,914.14,13.51
THAILAND,HSCode_85,2018,906.23,-7.7
FRANCE,HSCode_85,2018,671.14,64.61
MEXICO,HSCode_85,2018,652.45,17.67
FINLAND,HSCode_85,2018,511.97,-24.68
U K,HSCode_85,2018,397.38,15.65
ISRAEL,HSCode_85,2018,297.46,-4.06
ITALY,HSCode_85,2018,281.79,0.3
U ARAB EMTS,HSCode_85,2018,278.95,83.22
INDONESIA,HSCode_85,2018,253.91,44.97
NETHERLAND,HSCode_85,2018,244.17,97.42
SWEDEN,HSCode_85,2018,231.86,-8.51
BELGIUM,HSCode_85,2018,133.52,211.79
SWITZERLAND,HSCode_85,2018,127.56,-18.52
PHILIPPINES,HSCode_85,2018,120.63,-57.36
SPAIN,HSCode_85,2018,110.14,0.74
CANADA,HSCode_85,2018,98.81,-23.09
AUSTRIA,HSCode_85,2018,88.69,-23.12
POLAND,HSCode_85,2018,82.48,-25.78
RUSSIA,HSCode_85,2018,71.35,210.52
HUNGARY,HSCode_85,2018,64.8,-5.19
IRELAND,HSCode_85,2018,50.58,39.05
DENMARK,HSCode_85,2018,45.3,8.21
SRI LANKA DSR,HSCode_85,2018,44.04,36.59
TURKEY,HSCode_85,2018,38.87,40.02
AUSTRALIA,HSCode_85,2018,34.94,36.6
MAURITIUS,HSCode_85,2018,30.37,2247.43
CZECH REPUBLIC,HSCode_85,2018,26.32,-69.89
BULGARIA,HSCode_85,2018,20.1,64.05
KUWAIT,HSCode_85,2018,18.82,57.03
BRAZIL,HSCode_85,2018,18.31,-32.58
SLOVENIA,HSCode_85,2018,17.12,122.24
NORWAY,HSCode_85,2018,15.3,-8.88
ROMANIA,HSCode_85,2018,13.72,-42.06
GHANA,HSCode_85,2018,13.44,77.53
SLOVAK REP,HSCode_85,2018,11.88,-46.26
SAUDI ARAB,HSCode_85,2018,10.87,91.72
ESTONIA,HSCode_85,2018,9.86,-49.81
PORTUGAL,HSCode_85,2018,9.53,-34.01
LIBYA,HSCode_85,2018,8.89,14.95
COTE D' IVOIRE,HSCode_85,2018,7.41,49.16
BANGLADESH PR,HSCode_85,2018,7.28,58.35
HAITI,HSCode_85,2018,7.1,64.5
LATVIA,HSCode_85,2018,6.06,8.16
SOUTH AFRICA,HSCode_85,2018,5.9,-30.3
NEW ZEALAND,HSCode_85,2018,5.26,12.04
LUXEMBOURG,HSCode_85,2018,5.25,-3.1
TOGO,HSCode_85,2018,5.08,-4.28
GREECE,HSCode_85,2018,4.93,43.01
TUNISIA,HSCode_85,2018,4.85,-11.48
GUINEA,HSCode_85,2018,4.75,68.63
BENIN,HSCode_85,2018,3.85,-3.87
MAURITANIA,HSCode_85,2018,3.82,48.02
UKRAINE,HSCode_85,2018,3.59,-54.3
BR VIRGN IS,HSCode_85,2018,3.46,4934.71
NIGERIA,HSCode_85,2018,3.36,340.18
MADAGASCAR,HSCode_85,2018,3.26,-1.5
CONGO D. REP.,HSCode_85,2018,2.74,28.94
YEMEN REPUBLC,HSCode_85,2018,2.55,-22.13
GAMBIA,HSCode_85,2018,2.51,32.02
LITHUANIA,HSCode_85,2018,2.45,-34.63
NAMIBIA,HSCode_85,2018,2.38,-14.27
UNSPECIFIED,HSCode_85,2018,2.31,-93.9
BAHARAIN IS,HSCode_85,2018,2.26,-10.01
MACAO,HSCode_85,2018,2.26,18353.61
SENEGAL,HSCode_85,2018,2.14,5.82
SIERRA LEONE,HSCode_85,2018,2.1,20.25
BELARUS,HSCode_85,2018,1.87,-19.06
MOZAMBIQUE,HSCode_85,2018,1.87,-13.77
GEORGIA,HSCode_85,2018,1.82,335.14
TANZANIA REP,HSCode_85,2018,1.71,-30.73
ANGOLA,HSCode_85,2018,1.64,-17.27
DJIBOUTI,HSCode_85,2018,1.63,131.13
LIBERIA,HSCode_85,2018,1.58,3.16
CROATIA,HSCode_85,2018,1.43,-34.12
OMAN,HSCode_85,2018,1.42,171.5
MALTA,HSCode_85,2018,1.4,-44.98
JAMAICA,HSCode_85,2018,1.32,264.42
SOMALIA,HSCode_85,2018,1.28,269.92
CONGO P REP,HSCode_85,2018,1.27,-17.55
NEPAL,HSCode_85,2018,1.18,52.59
CAMBODIA,HSCode_85,2018,1.13,360.81
BAHAMAS,HSCode_85,2018,1.09,
HONDURAS,HSCode_85,2018,0.99,50.71
TRINIDAD,HSCode_85,2018,0.91,281.75
NETHERLANDANTIL,HSCode_85,2018,0.89,621.04
MOROCCO,HSCode_85,2018,0.83,-70.54
QATAR,HSCode_85,2018,0.83,84.25
EGYPT A RP,HSCode_85,2018,0.81,-70.24
SEYCHELLES,HSCode_85,2018,0.8,717.82
BARBADOS,HSCode_85,2018,0.69,120087.15
UGANDA,HSCode_85,2018,0.64,7724.62
MALDIVES,HSCode_85,2018,0.58,14.62
AFGHANISTAN,HSCode_85,2018,0.56,4182.67
SWAZILAND,HSCode_85,2018,0.54,-54.57
SAMOA,HSCode_85,2018,0.53,211.38
IRAN,HSCode_85,2018,0.53,279.2
PAPUA N GNA,HSCode_85,2018,0.5,310.54
SERBIA,HSCode_85,2018,0.49,-78.73
DOMINIC REP,HSCode_85,2018,0.49,-56.39
MACEDONIA,HSCode_85,2018,0.49,-24.65
COSTA RICA,HSCode_85,2018,0.48,-55.71
