Country,HSCode,Year,Value(Imports),Growth
MADAGASCAR,HSCode_31,2018,0.26,-23.9
MALAWI,HSCode_31,2018,0.29,-87.07
MALAYSIA,HSCode_31,2018,19.52,42.09
MALDIVES,HSCode_31,2018,0.4,-2.73
MAURITIUS,HSCode_31,2018,0.04,-10.85
MEXICO,HSCode_31,2018,0.06,13.35
MOLDOVA,HSCode_31,2018,0.0,
MONGOLIA,HSCode_31,2018,0.0,-99.97
MOROCCO,HSCode_31,2018,1.22,189.23
MOZAMBIQUE,HSCode_31,2018,13.15,715.55
MYANMAR,HSCode_31,2018,0.1,35.72
NEPAL,HSCode_31,2018,67.88,87.52
NETHERLAND,HSCode_31,2018,2.23,-66.65
NEW ZEALAND,HSCode_31,2018,0.06,-56.62
NIGERIA,HSCode_31,2018,0.02,-92.55
NORWAY,HSCode_31,2018,0.0,
OMAN,HSCode_31,2018,2.9,8.85
PAKISTAN IR,HSCode_31,2018,3.97,-10.12
PARAGUAY,HSCode_31,2018,0.0,
PERU,HSCode_31,2018,2.45,-10.88
PHILIPPINES,HSCode_31,2018,0.86,6.68
POLAND,HSCode_31,2018,0.0,-99.56
PORTUGAL,HSCode_31,2018,0.0,-62.99
QATAR,HSCode_31,2018,0.05,-38.49
ROMANIA,HSCode_31,2018,0.02,
RWANDA,HSCode_31,2018,0.01,-56.38
SAUDI ARAB,HSCode_31,2018,0.64,111.21
SENEGAL,HSCode_31,2018,0.01,31.95
SERBIA,HSCode_31,2018,0.46,1088988.91
SEYCHELLES,HSCode_31,2018,0.0,-98.54
SIERRA LEONE,HSCode_31,2018,,
SINGAPORE,HSCode_31,2018,0.22,-24.53
SLOVENIA,HSCode_31,2018,,
SOMALIA,HSCode_31,2018,0.0,
SOUTH AFRICA,HSCode_31,2018,0.15,11745.38
SPAIN,HSCode_31,2018,0.37,106.62
SRI LANKA DSR,HSCode_31,2018,3.56,10.09
SURINAME,HSCode_31,2018,0.0,4220.6
SWITZERLAND,HSCode_31,2018,0.09,533.13
SYRIA,HSCode_31,2018,0.0,
TAIWAN,HSCode_31,2018,0.23,18.64
TANZANIA REP,HSCode_31,2018,0.39,-3.44
THAILAND,HSCode_31,2018,0.64,29.57
TOGO,HSCode_31,2018,,
TRINIDAD,HSCode_31,2018,0.01,78252.24
TUNISIA,HSCode_31,2018,0.36,94.2
TURKEY,HSCode_31,2018,0.35,37.61
U ARAB EMTS,HSCode_31,2018,2.3,14.38
U K,HSCode_31,2018,0.17,136.95
U S A,HSCode_31,2018,4.01,-8.31
UGANDA,HSCode_31,2018,0.02,-88.37
UKRAINE,HSCode_31,2018,0.02,418.35
UZBEKISTAN,HSCode_31,2018,0.0,24.98
VIETNAM SOC REP,HSCode_31,2018,3.74,16.69
YEMEN REPUBLC,HSCode_31,2018,0.01,-98.09
ZAMBIA,HSCode_31,2018,0.65,-63.89
ZIMBABWE,HSCode_31,2018,0.04,-5.22
