Country,HSCode,Year,Value(Imports),Growth
ARGENTINA,HSCode_39,2023,28.72,-34.51
ARMENIA,HSCode_39,2023,0.9,339.34
ARUBA,HSCode_39,2023,0.5,424.18
AUSTRALIA,HSCode_39,2023,88.53,28.9
AUSTRIA,HSCode_39,2023,3.71,-10.84
AZERBAIJAN,HSCode_39,2023,0.94,64.09
BAHAMAS,HSCode_39,2023,0.14,230.42
BAHARAIN IS,HSCode_39,2023,20.73,-58.38
BANGLADESH PR,HSCode_39,2023,203.42,-27.84
BARBADOS,HSCode_39,2023,0.25,-69.26
BELARUS,HSCode_39,2023,0.64,-0.65
BELGIUM,HSCode_39,2023,90.81,-14.93
BELIZE,HSCode_39,2023,0.29,21.47
BENIN,HSCode_39,2023,12.39,-18.09
BERMUDA,HSCode_39,2023,0.12,2.04
BHUTAN,HSCode_39,2023,71.38,91.57
BOLIVIA,HSCode_39,2023,0.19,-32.48
BOSNIA-HRZGOVIN,HSCode_39,2023,0.03,399.31
BOTSWANA,HSCode_39,2023,0.51,-40.54
BR VIRGN IS,HSCode_39,2023,0.03,1411.83
BRAZIL,HSCode_39,2023,92.27,26.35
BRUNEI,HSCode_39,2023,0.55,162.76
BULGARIA,HSCode_39,2023,7.33,-21.36
BURKINA FASO,HSCode_39,2023,2.2,-48.05
BURUNDI,HSCode_39,2023,0.85,28.04
C AFRI REP,HSCode_39,2023,0.21,-28.66
CAMBODIA,HSCode_39,2023,0.39,23.49
CAMEROON,HSCode_39,2023,23.07,15.95
CANADA,HSCode_39,2023,111.0,-27.07
CAPE VERDE IS,HSCode_39,2023,0.11,-71.3
CAYMAN IS,HSCode_39,2023,0.01,96.98
CHAD,HSCode_39,2023,0.39,90.65
CHILE,HSCode_39,2023,29.91,4.94
CHINA P RP,HSCode_39,2023,291.85,7.89
COLOMBIA,HSCode_39,2023,26.33,2.93
COMOROS,HSCode_39,2023,0.63,6.67
CONGO D. REP.,HSCode_39,2023,25.04,-2.04
CONGO P REP,HSCode_39,2023,5.18,22.73
COOK IS,HSCode_39,2023,0.0,
COSTA RICA,HSCode_39,2023,4.94,16.14
COTE D' IVOIRE,HSCode_39,2023,19.49,8.8
CROATIA,HSCode_39,2023,4.67,-15.92
CUBA,HSCode_39,2023,0.9,3.75
CYPRUS,HSCode_39,2023,1.41,-12.26
CZECH REPUBLIC,HSCode_39,2023,6.44,3.31
DENMARK,HSCode_39,2023,12.07,46.59
DJIBOUTI,HSCode_39,2023,32.33,-31.12
DOMINIC REP,HSCode_39,2023,14.19,4.34
DOMINICA,HSCode_39,2023,0.0,-94.69
ECUADOR,HSCode_39,2023,9.17,31.63
EGYPT A RP,HSCode_39,2023,105.7,-18.16
EL SALVADOR,HSCode_39,2023,2.0,4.98
EQUTL GUINEA,HSCode_39,2023,2.26,82.1
ERITREA,HSCode_39,2023,0.03,-90.01
ESTONIA,HSCode_39,2023,0.86,-27.41
ETHIOPIA,HSCode_39,2023,34.86,145.26
FAROE IS.,HSCode_39,2023,0.03,
FIJI IS,HSCode_39,2023,3.1,9.61
FINLAND,HSCode_39,2023,5.15,-14.7
FR GUIANA,HSCode_39,2023,0.03,-53.1
FR POLYNESIA,HSCode_39,2023,0.0,-96.87
FRANCE,HSCode_39,2023,56.86,-5.52
GABON,HSCode_39,2023,6.81,1.31
GAMBIA,HSCode_39,2023,7.85,18.93
GEORGIA,HSCode_39,2023,6.92,-7.74
GERMANY,HSCode_39,2023,212.86,-21.22
GHANA,HSCode_39,2023,64.12,-8.76
GIBRALTAR,HSCode_39,2023,0.0,
GREECE,HSCode_39,2023,24.73,-18.34
GRENADA,HSCode_39,2023,0.12,47.69
GUADELOUPE,HSCode_39,2023,0.07,10.65
GUAM,HSCode_39,2023,0.0,-98.6
GUATEMALA,HSCode_39,2023,14.86,58.21
GUINEA,HSCode_39,2023,16.52,-4.34
GUINEA BISSAU,HSCode_39,2023,0.11,-67.14
GUYANA,HSCode_39,2023,1.39,-16.99
HAITI,HSCode_39,2023,18.58,-10.09
HONDURAS,HSCode_39,2023,10.66,3.56
HONG KONG,HSCode_39,2023,5.52,-28.51
HUNGARY,HSCode_39,2023,11.37,-26.35
ICELAND,HSCode_39,2023,0.13,177.92
INDONESIA,HSCode_39,2023,87.22,-7.11
IRAN,HSCode_39,2023,2.47,-63.3
IRAQ,HSCode_39,2023,47.35,7.27
IRELAND,HSCode_39,2023,16.25,5.55
ISRAEL,HSCode_39,2023,74.38,-23.84
ITALY,HSCode_39,2023,168.14,-31.47
JAMAICA,HSCode_39,2023,1.02,-14.4
JAPAN,HSCode_39,2023,101.7,11.93
JORDAN,HSCode_39,2023,16.55,-31.61
KAZAKHSTAN,HSCode_39,2023,1.89,52.89
KENYA,HSCode_39,2023,103.45,2.57
KIRIBATI REP,HSCode_39,2023,0.03,
KOREA DP RP,HSCode_39,2023,,
KOREA RP,HSCode_39,2023,48.66,-2.08
KUWAIT,HSCode_39,2023,27.47,-11.5
KYRGHYZSTAN,HSCode_39,2023,0.04,331.52
LAO PD RP,HSCode_39,2023,0.0,-97.62
LATVIA,HSCode_39,2023,3.4,-12.71
LEBANON,HSCode_39,2023,10.3,-8.96
LESOTHO,HSCode_39,2023,0.12,-1.87
LIBERIA,HSCode_39,2023,7.57,7.21
LIBYA,HSCode_39,2023,5.37,38.92
LITHUANIA,HSCode_39,2023,9.95,-4.46
LUXEMBOURG,HSCode_39,2023,1.66,9.56
MACAO,HSCode_39,2023,0.0,-89.49
MACEDONIA,HSCode_39,2023,0.09,-8.76
MADAGASCAR,HSCode_39,2023,11.78,0.49
MALAWI,HSCode_39,2023,1.67,-45.62
MALAYSIA,HSCode_39,2023,45.54,-1.83
MALDIVES,HSCode_39,2023,25.96,-10.14
MALI,HSCode_39,2023,3.95,-11.8
MALTA,HSCode_39,2023,0.77,-5.6
MARSHALL ISLAND,HSCode_39,2023,0.0,
MARTINIQUE,HSCode_39,2023,0.05,-36.71
MAURITANIA,HSCode_39,2023,3.33,-19.0
MAURITIUS,HSCode_39,2023,9.76,-38.28
MAYOTTE,HSCode_39,2023,0.03,-19.58
MEXICO,HSCode_39,2023,118.08,5.35
MICRONESIA,HSCode_39,2023,0.06,175.14
MOLDOVA,HSCode_39,2023,0.11,-59.81
MONACO,HSCode_39,2023,0.01,-71.1
MONGOLIA,HSCode_39,2023,0.07,24.37
MONTENEGRO,HSCode_39,2023,1.32,87.53
MONTSERRAT,HSCode_39,2023,0.01,
MOROCCO,HSCode_39,2023,29.47,-40.44
MOZAMBIQUE,HSCode_39,2023,33.48,2.59
MYANMAR,HSCode_39,2023,7.04,-8.01
N. MARIANA IS.,HSCode_39,2023,,
NAMIBIA,HSCode_39,2023,0.77,85.24
NAURU RP,HSCode_39,2023,0.0,
NEPAL,HSCode_39,2023,257.64,-4.36
NETHERLAND,HSCode_39,2023,100.79,-22.09
NETHERLANDANTIL,HSCode_39,2023,0.23,25.98
NEW CALEDONIA,HSCode_39,2023,0.06,63.1
NEW ZEALAND,HSCode_39,2023,11.27,-2.65
NICARAGUA,HSCode_39,2023,2.65,27.56
NIGER,HSCode_39,2023,0.58,-63.91
NIGERIA,HSCode_39,2023,101.66,5.67
NORWAY,HSCode_39,2023,6.45,2.5
OMAN,HSCode_39,2023,68.47,6.58
PAKISTAN IR,HSCode_39,2023,5.2,79.66
PALAU,HSCode_39,2023,,
PANAMA REPUBLIC,HSCode_39,2023,7.87,35.98
PAPUA N GNA,HSCode_39,2023,1.55,-53.26
PARAGUAY,HSCode_39,2023,13.1,71.66
PERU,HSCode_39,2023,16.5,28.56
PHILIPPINES,HSCode_39,2023,21.9,-5.58
PITCAIRN IS.,HSCode_39,2023,,
POLAND,HSCode_39,2023,82.48,-20.57
PORTUGAL,HSCode_39,2023,53.26,6.81
PUERTO RICO,HSCode_39,2023,8.06,-24.25
QATAR,HSCode_39,2023,51.21,-21.59
REUNION,HSCode_39,2023,0.55,40.74
ROMANIA,HSCode_39,2023,21.06,10.21
RUSSIA,HSCode_39,2023,79.54,9.61
RWANDA,HSCode_39,2023,3.0,-24.03
SAMOA,HSCode_39,2023,0.15,0.75
SAN MARINO,HSCode_39,2023,0.21,2433.53
SAO TOME,HSCode_39,2023,0.12,24.49
SAUDI ARAB,HSCode_39,2023,174.61,-8.4
SENEGAL,HSCode_39,2023,38.25,13.28
SERBIA,HSCode_39,2023,4.36,2.99
SEYCHELLES,HSCode_39,2023,2.53,-4.53
SIERRA LEONE,HSCode_39,2023,13.17,-4.37
SINGAPORE,HSCode_39,2023,74.51,27.97
SLOVAK REP,HSCode_39,2023,3.93,-27.78
SLOVENIA,HSCode_39,2023,11.88,-54.68
SOLOMON IS,HSCode_39,2023,0.01,47.71
SOMALIA,HSCode_39,2023,14.3,8.31
SOUTH AFRICA,HSCode_39,2023,154.88,18.92
SOUTH SUDAN,HSCode_39,2023,0.47,-28.9
SPAIN,HSCode_39,2023,115.44,-18.72
SRI LANKA DSR,HSCode_39,2023,89.56,-0.55
ST KITT N A,HSCode_39,2023,0.03,-21.78
ST LUCIA,HSCode_39,2023,0.27,114.82
ST VINCENT,HSCode_39,2023,0.13,145.38
STATE OF PALEST,HSCode_39,2023,,
SUDAN,HSCode_39,2023,6.76,-78.79
SURINAME,HSCode_39,2023,1.37,19.38
SWAZILAND,HSCode_39,2023,0.02,-63.65
SWEDEN,HSCode_39,2023,20.39,-3.85
SWITZERLAND,HSCode_39,2023,3.26,38.67
SYRIA,HSCode_39,2023,0.76,-4.75
TAIWAN,HSCode_39,2023,16.8,16.56
TAJIKISTAN,HSCode_39,2023,0.04,32.6
TANZANIA REP,HSCode_39,2023,83.71,32.67
THAILAND,HSCode_39,2023,103.84,11.94
TIMOR LESTE,HSCode_39,2023,0.11,18.45
TOGO,HSCode_39,2023,21.23,32.72
TONGA,HSCode_39,2023,0.0,-87.45
TRINIDAD,HSCode_39,2023,11.03,-9.81
TUNISIA,HSCode_39,2023,17.24,-10.99
TURKEY,HSCode_39,2023,127.05,-19.9
TURKMENISTAN,HSCode_39,2023,0.42,300.46
TURKS C IS,HSCode_39,2023,0.0,-94.7
TUVALU,HSCode_39,2023,,
U ARAB EMTS,HSCode_39,2023,467.87,4.88
U K,HSCode_39,2023,240.24,-5.89
U S A,HSCode_39,2023,1446.31,5.42
UGANDA,HSCode_39,2023,14.7,42.73
UKRAINE,HSCode_39,2023,3.16,-11.03
UNSPECIFIED,HSCode_39,2023,0.02,-83.86
URUGUAY,HSCode_39,2023,7.76,-19.85
UZBEKISTAN,HSCode_39,2023,2.8,75.9
VANUATU REP,HSCode_39,2023,0.08,49.83
VENEZUELA,HSCode_39,2023,2.88,53.7
VIETNAM SOC REP,HSCode_39,2023,130.92,7.12
VIRGIN IS US,HSCode_39,2023,0.0,-98.56
YEMEN REPUBLC,HSCode_39,2023,34.21,-16.39
ZAMBIA,HSCode_39,2023,16.19,1.68
ZIMBABWE,HSCode_39,2023,11.21,8.93
AFGHANISTAN,HSCode_39,2024,0.45,-69.05
ALBANIA,HSCode_39,2024,1.32,10.02
ALGERIA,HSCode_39,2024,39.94,-28.53
ANDORRA,HSCode_39,2024,0.01,108.31
ANGOLA,HSCode_39,2024,27.26,-0.77
ANGUILLA,HSCode_39,2024,0.04,59322.44
ANTIGUA,HSCode_39,2024,0.05,94450.84
ARGENTINA,HSCode_39,2024,29.65,3.24
ARMENIA,HSCode_39,2024,0.45,-49.78
ARUBA,HSCode_39,2024,0.15,-69.29
AUSTRALIA,HSCode_39,2024,102.46,15.74
AUSTRIA,HSCode_39,2024,3.7,-0.35
AZERBAIJAN,HSCode_39,2024,0.39,-58.48
BAHAMAS,HSCode_39,2024,0.03,-77.46
BAHARAIN IS,HSCode_39,2024,23.33,12.54
BANGLADESH PR,HSCode_39,2024,263.12,29.35
BARBADOS,HSCode_39,2024,0.42,66.18
BELARUS,HSCode_39,2024,1.6,150.86
BELGIUM,HSCode_39,2024,99.38,9.44
BELIZE,HSCode_39,2024,0.12,-56.39
BENIN,HSCode_39,2024,10.82,-12.63
BERMUDA,HSCode_39,2024,0.0,-99.09
BHUTAN,HSCode_39,2024,35.39,-50.42
BOLIVIA,HSCode_39,2024,0.15,-20.49
BOSNIA-HRZGOVIN,HSCode_39,2024,0.11,302.15
BOTSWANA,HSCode_39,2024,0.41,-18.47
BR VIRGN IS,HSCode_39,2024,0.03,10.17
BRAZIL,HSCode_39,2024,118.98,28.95
BRUNEI,HSCode_39,2024,0.34,-38.81
BULGARIA,HSCode_39,2024,6.5,-11.26
BURKINA FASO,HSCode_39,2024,2.19,-0.49
BURUNDI,HSCode_39,2024,0.79,-6.15
C AFRI REP,HSCode_39,2024,0.19,-13.0
CAMBODIA,HSCode_39,2024,0.4,1.97
CAMEROON,HSCode_39,2024,22.99,-0.36
CANADA,HSCode_39,2024,127.69,15.03
CAPE VERDE IS,HSCode_39,2024,0.25,116.05
CAYMAN IS,HSCode_39,2024,0.02,75.6
CHAD,HSCode_39,2024,0.47,19.73
CHILE,HSCode_39,2024,35.27,17.91
CHINA P RP,HSCode_39,2024,276.15,-5.38
COLOMBIA,HSCode_39,2024,30.02,14.04
COMOROS,HSCode_39,2024,0.4,-36.86
CONGO D. REP.,HSCode_39,2024,34.92,39.48
CONGO P REP,HSCode_39,2024,7.51,44.92
COOK IS,HSCode_39,2024,,
COSTA RICA,HSCode_39,2024,5.32,7.66
COTE D' IVOIRE,HSCode_39,2024,18.03,-7.53
CROATIA,HSCode_39,2024,6.15,31.81
CUBA,HSCode_39,2024,0.71,-21.15
CURACAO,HSCode_39,2024,0.0,
CYPRUS,HSCode_39,2024,1.48,4.75
CZECH REPUBLIC,HSCode_39,2024,6.61,2.62
DENMARK,HSCode_39,2024,13.32,10.39
DJIBOUTI,HSCode_39,2024,33.76,4.43
DOMINIC REP,HSCode_39,2024,14.71,3.68
DOMINICA,HSCode_39,2024,0.34,8860.62
ECUADOR,HSCode_39,2024,4.3,-53.11
EGYPT A RP,HSCode_39,2024,115.96,9.71
EL SALVADOR,HSCode_39,2024,2.33,16.18
EQUTL GUINEA,HSCode_39,2024,2.23,-1.62
ERITREA,HSCode_39,2024,0.15,342.23
ESTONIA,HSCode_39,2024,1.45,67.44
ETHIOPIA,HSCode_39,2024,30.55,-12.37
FAROE IS.,HSCode_39,2024,0.02,-43.12
FIJI IS,HSCode_39,2024,2.65,-14.54
FINLAND,HSCode_39,2024,5.23,1.42
FR GUIANA,HSCode_39,2024,0.06,128.55
FR POLYNESIA,HSCode_39,2024,0.15,6051.23
FRANCE,HSCode_39,2024,63.53,11.73
GABON,HSCode_39,2024,6.12,-10.22
GAMBIA,HSCode_39,2024,6.44,-17.89
GEORGIA,HSCode_39,2024,11.49,65.92
GERMANY,HSCode_39,2024,239.49,12.51
GHANA,HSCode_39,2024,73.65,14.87
GIBRALTAR,HSCode_39,2024,0.0,-46.29
GREECE,HSCode_39,2024,22.84,-7.63
GRENADA,HSCode_39,2024,0.06,-46.86
GUADELOUPE,HSCode_39,2024,0.07,-10.35
GUAM,HSCode_39,2024,0.0,3.01
GUATEMALA,HSCode_39,2024,16.23,9.21
GUINEA,HSCode_39,2024,20.34,23.11
GUINEA BISSAU,HSCode_39,2024,0.28,165.45
GUYANA,HSCode_39,2024,2.57,85.34
HAITI,HSCode_39,2024,12.24,-34.13
HONDURAS,HSCode_39,2024,14.54,36.37
HONG KONG,HSCode_39,2024,5.29,-4.05
HUNGARY,HSCode_39,2024,6.37,-43.92
ICELAND,HSCode_39,2024,0.38,187.67
INDONESIA,HSCode_39,2024,98.84,13.32
IRAN,HSCode_39,2024,1.96,-20.48
IRAQ,HSCode_39,2024,50.43,6.5
IRELAND,HSCode_39,2024,19.47,19.77
ISRAEL,HSCode_39,2024,89.34,20.12
ITALY,HSCode_39,2024,164.21,-2.34
JAMAICA,HSCode_39,2024,1.09,6.91
JAPAN,HSCode_39,2024,112.45,10.57
JORDAN,HSCode_39,2024,24.45,47.69
KAZAKHSTAN,HSCode_39,2024,2.01,6.25
KENYA,HSCode_39,2024,125.12,20.95
KIRIBATI REP,HSCode_39,2024,0.08,175.69
KOREA RP,HSCode_39,2024,50.61,4.02
KUWAIT,HSCode_39,2024,28.37,3.28
KYRGHYZSTAN,HSCode_39,2024,0.06,41.78
LAO PD RP,HSCode_39,2024,0.01,161.81
LATVIA,HSCode_39,2024,4.14,21.74
LEBANON,HSCode_39,2024,10.02,-2.77
LESOTHO,HSCode_39,2024,0.17,46.58
LIBERIA,HSCode_39,2024,9.14,20.73
LIBYA,HSCode_39,2024,4.48,-16.5
LITHUANIA,HSCode_39,2024,8.51,-14.46
LUXEMBOURG,HSCode_39,2024,0.89,-46.13
MACAO,HSCode_39,2024,0.01,2963.8
MACEDONIA,HSCode_39,2024,0.26,192.7
MADAGASCAR,HSCode_39,2024,17.39,47.67
MALAWI,HSCode_39,2024,1.6,-4.2
MALAYSIA,HSCode_39,2024,56.27,23.56
MALDIVES,HSCode_39,2024,25.05,-3.52
MALI,HSCode_39,2024,2.8,-29.19
MALTA,HSCode_39,2024,1.22,59.29
MARSHALL ISLAND,HSCode_39,2024,0.0,-5.14
MARTINIQUE,HSCode_39,2024,0.01,-83.65
MAURITANIA,HSCode_39,2024,4.45,33.5
MAURITIUS,HSCode_39,2024,13.4,37.3
MAYOTTE,HSCode_39,2024,0.03,-5.96
MEXICO,HSCode_39,2024,136.69,15.76
MICRONESIA,HSCode_39,2024,0.07,21.93
MOLDOVA,HSCode_39,2024,0.11,0.57
MONACO,HSCode_39,2024,0.0,-97.65
MONGOLIA,HSCode_39,2024,0.03,-62.27
MONTENEGRO,HSCode_39,2024,0.82,-38.05
MONTSERRAT,HSCode_39,2024,,
MOROCCO,HSCode_39,2024,32.54,10.42
MOZAMBIQUE,HSCode_39,2024,35.16,5.04
MYANMAR,HSCode_39,2024,5.55,-21.15
NAMIBIA,HSCode_39,2024,1.56,103.6
NAURU RP,HSCode_39,2024,0.02,14971.45
NEPAL,HSCode_39,2024,284.96,10.6
NETHERLAND,HSCode_39,2024,117.67,16.75
NETHERLANDANTIL,HSCode_39,2024,0.21,-9.29
NEW CALEDONIA,HSCode_39,2024,0.07,18.65
NEW ZEALAND,HSCode_39,2024,13.48,19.54
NICARAGUA,HSCode_39,2024,2.51,-5.16
NIGER,HSCode_39,2024,0.54,-6.74
NIGERIA,HSCode_39,2024,123.03,21.02
NORWAY,HSCode_39,2024,5.12,-20.58
OMAN,HSCode_39,2024,78.75,15.01
PAKISTAN IR,HSCode_39,2024,5.34,2.54
PALAU,HSCode_39,2024,0.01,
PANAMA REPUBLIC,HSCode_39,2024,6.86,-12.82
PAPUA N GNA,HSCode_39,2024,1.77,13.92
PARAGUAY,HSCode_39,2024,12.25,-6.46
PERU,HSCode_39,2024,15.15,-8.21
PHILIPPINES,HSCode_39,2024,33.74,54.06
POLAND,HSCode_39,2024,82.63,0.19
PORTUGAL,HSCode_39,2024,47.93,-10.01
PUERTO RICO,HSCode_39,2024,9.17,13.82
QATAR,HSCode_39,2024,48.64,-5.03
REUNION,HSCode_39,2024,0.88,60.04
ROMANIA,HSCode_39,2024,19.9,-5.51
RUSSIA,HSCode_39,2024,110.06,38.36
RWANDA,HSCode_39,2024,1.26,-58.08
SAHARWI A.DM RP,HSCode_39,2024,0.0,
SAMOA,HSCode_39,2024,0.11,-29.73
SAN MARINO,HSCode_39,2024,0.07,-64.92
SAO TOME,HSCode_39,2024,0.1,-16.94
SAUDI ARAB,HSCode_39,2024,218.05,24.88
SENEGAL,HSCode_39,2024,43.73,14.34
SERBIA,HSCode_39,2024,3.51,-19.55
SEYCHELLES,HSCode_39,2024,2.62,3.4
SIERRA LEONE,HSCode_39,2024,18.08,37.33
SINGAPORE,HSCode_39,2024,115.09,54.46
SLOVAK REP,HSCode_39,2024,3.69,-6.12
SLOVENIA,HSCode_39,2024,21.56,81.53
SOLOMON IS,HSCode_39,2024,0.0,-96.29
SOMALIA,HSCode_39,2024,12.83,-10.27
SOUTH AFRICA,HSCode_39,2024,149.67,-3.36
SOUTH SUDAN,HSCode_39,2024,0.45,-5.81
SPAIN,HSCode_39,2024,131.8,14.17
SRI LANKA DSR,HSCode_39,2024,112.1,25.17
ST KITT N A,HSCode_39,2024,0.08,200.29
ST LUCIA,HSCode_39,2024,0.15,-44.89
ST VINCENT,HSCode_39,2024,0.03,-79.81
SUDAN,HSCode_39,2024,12.99,92.3
SURINAME,HSCode_39,2024,1.03,-24.76
SWAZILAND,HSCode_39,2024,0.05,139.57
SWEDEN,HSCode_39,2024,26.62,30.55
SWITZERLAND,HSCode_39,2024,2.96,-9.23
SYRIA,HSCode_39,2024,0.56,-26.76
TAIWAN,HSCode_39,2024,14.13,-15.93
TAJIKISTAN,HSCode_39,2024,0.03,-12.06
TANZANIA REP,HSCode_39,2024,87.98,5.1
THAILAND,HSCode_39,2024,101.96,-1.81
TIMOR LESTE,HSCode_39,2024,0.02,-80.11
TOGO,HSCode_39,2024,17.33,-18.37
TONGA,HSCode_39,2024,0.01,432.06
TRINIDAD,HSCode_39,2024,11.71,6.15
TUNISIA,HSCode_39,2024,11.84,-31.36
TURKEY,HSCode_39,2024,129.82,2.18
TURKMENISTAN,HSCode_39,2024,0.04,-91.24
TURKS C IS,HSCode_39,2024,0.0,-39.45
TUVALU,HSCode_39,2024,0.0,
U ARAB EMTS,HSCode_39,2024,455.82,-2.58
U K,HSCode_39,2024,274.47,14.25
U S A,HSCode_39,2024,1672.64,15.65
UGANDA,HSCode_39,2024,17.39,18.29
UKRAINE,HSCode_39,2024,5.22,65.1
UNSPECIFIED,HSCode_39,2024,7.15,43092.73
URUGUAY,HSCode_39,2024,5.35,-31.04
US MINOR OUTLYING ISLANDS,HSCode_39,2024,0.0,
UZBEKISTAN,HSCode_39,2024,1.25,-55.32
VANUATU REP,HSCode_39,2024,0.05,-43.9
VENEZUELA,HSCode_39,2024,10.69,271.2
VIETNAM SOC REP,HSCode_39,2024,181.36,38.52
VIRGIN IS US,HSCode_39,2024,,
YEMEN REPUBLC,HSCode_39,2024,19.61,-42.68
ZAMBIA,HSCode_39,2024,13.59,-16.04
ZIMBABWE,HSCode_39,2024,4.72,-57.92
AFGHANISTAN,HSCode_39,2025,0.09,
ALBANIA,HSCode_39,2025,0.45,
ALGERIA,HSCode_39,2025,19.5,
ANDORRA,HSCode_39,2025,0.0,
ANGOLA,HSCode_39,2025,10.6,
ANGUILLA,HSCode_39,2025,,
ANTIGUA,HSCode_39,2025,0.01,
ARGENTINA,HSCode_39,2025,19.82,
ARMENIA,HSCode_39,2025,0.39,
ARUBA,HSCode_39,2025,0.05,
AUSTRALIA,HSCode_39,2025,41.99,
AUSTRIA,HSCode_39,2025,1.34,
AZERBAIJAN,HSCode_39,2025,0.16,
BAHAMAS,HSCode_39,2025,0.01,
BAHARAIN IS,HSCode_39,2025,9.82,
BANGLADESH PR,HSCode_39,2025,72.59,
BARBADOS,HSCode_39,2025,0.07,
BELARUS,HSCode_39,2025,0.18,
BELGIUM,HSCode_39,2025,45.97,
BELIZE,HSCode_39,2025,0.19,
BENIN,HSCode_39,2025,8.28,
BERMUDA,HSCode_39,2025,0.0,
BHUTAN,HSCode_39,2025,16.18,
BOLIVIA,HSCode_39,2025,0.11,
BOSNIA-HRZGOVIN,HSCode_39,2025,0.04,
BOTSWANA,HSCode_39,2025,0.12,
BR VIRGN IS,HSCode_39,2025,0.04,
BRAZIL,HSCode_39,2025,44.47,
BRITISH INDIAN,HSCode_39,2025,0.0,
BRUNEI,HSCode_39,2025,0.13,
BULGARIA,HSCode_39,2025,2.14,
BURKINA FASO,HSCode_39,2025,1.12,
BURUNDI,HSCode_39,2025,0.1,
C AFRI REP,HSCode_39,2025,0.01,
CAMBODIA,HSCode_39,2025,0.29,
CAMEROON,HSCode_39,2025,11.98,
CANADA,HSCode_39,2025,72.22,
CAPE VERDE IS,HSCode_39,2025,0.05,
CAYMAN IS,HSCode_39,2025,0.06,
CHAD,HSCode_39,2025,0.28,
CHILE,HSCode_39,2025,11.91,
CHINA P RP,HSCode_39,2025,86.51,
COLOMBIA,HSCode_39,2025,14.33,
COMOROS,HSCode_39,2025,0.19,
CONGO D. REP.,HSCode_39,2025,9.57,
CONGO P REP,HSCode_39,2025,3.67,
COSTA RICA,HSCode_39,2025,2.71,
COTE D' IVOIRE,HSCode_39,2025,8.61,
CROATIA,HSCode_39,2025,4.08,
CUBA,HSCode_39,2025,0.33,
CURACAO,HSCode_39,2025,,
CYPRUS,HSCode_39,2025,1.04,
CZECH REPUBLIC,HSCode_39,2025,4.31,
DENMARK,HSCode_39,2025,7.94,
DJIBOUTI,HSCode_39,2025,20.0,
DOMINIC REP,HSCode_39,2025,6.2,
DOMINICA,HSCode_39,2025,0.01,
ECUADOR,HSCode_39,2025,1.96,
EGYPT A RP,HSCode_39,2025,38.75,
EL SALVADOR,HSCode_39,2025,1.57,
EQUTL GUINEA,HSCode_39,2025,1.35,
ERITREA,HSCode_39,2025,0.09,
ESTONIA,HSCode_39,2025,0.64,
ETHIOPIA,HSCode_39,2025,4.39,
FAROE IS.,HSCode_39,2025,,
FIJI IS,HSCode_39,2025,1.31,
FINLAND,HSCode_39,2025,1.97,
FR GUIANA,HSCode_39,2025,0.0,
FR POLYNESIA,HSCode_39,2025,0.06,
FRANCE,HSCode_39,2025,28.64,
GABON,HSCode_39,2025,3.37,
GAMBIA,HSCode_39,2025,2.85,
GEORGIA,HSCode_39,2025,2.24,
GERMANY,HSCode_39,2025,104.21,
GHANA,HSCode_39,2025,30.69,
GIBRALTAR,HSCode_39,2025,,
GREECE,HSCode_39,2025,12.5,
GRENADA,HSCode_39,2025,0.01,
GUADELOUPE,HSCode_39,2025,0.06,
GUAM,HSCode_39,2025,0.0,
GUATEMALA,HSCode_39,2025,7.41,
GUINEA,HSCode_39,2025,11.56,
GUINEA BISSAU,HSCode_39,2025,0.42,
GUYANA,HSCode_39,2025,2.19,
HAITI,HSCode_39,2025,6.23,
HONDURAS,HSCode_39,2025,5.08,
HONG KONG,HSCode_39,2025,1.39,
HUNGARY,HSCode_39,2025,2.25,
ICELAND,HSCode_39,2025,0.02,
INDONESIA,HSCode_39,2025,30.97,
IRAN,HSCode_39,2025,1.64,
IRAQ,HSCode_39,2025,15.04,
IRELAND,HSCode_39,2025,7.99,
ISRAEL,HSCode_39,2025,30.07,
ITALY,HSCode_39,2025,68.71,
JAMAICA,HSCode_39,2025,0.43,
JAPAN,HSCode_39,2025,42.35,
JERSEY,HSCode_39,2025,0.0,
JORDAN,HSCode_39,2025,9.06,
KAZAKHSTAN,HSCode_39,2025,0.52,
KENYA,HSCode_39,2025,54.69,
KIRIBATI REP,HSCode_39,2025,,
KOREA RP,HSCode_39,2025,24.68,
KUWAIT,HSCode_39,2025,8.97,
KYRGHYZSTAN,HSCode_39,2025,0.0,
LAO PD RP,HSCode_39,2025,0.0,
LATVIA,HSCode_39,2025,2.79,
LEBANON,HSCode_39,2025,3.86,
LESOTHO,HSCode_39,2025,0.05,
LIBERIA,HSCode_39,2025,4.64,
LIBYA,HSCode_39,2025,4.0,
LITHUANIA,HSCode_39,2025,4.16,
LUXEMBOURG,HSCode_39,2025,0.63,
MACAO,HSCode_39,2025,0.0,
MACEDONIA,HSCode_39,2025,0.17,
MADAGASCAR,HSCode_39,2025,4.81,
MALAWI,HSCode_39,2025,0.65,
MALAYSIA,HSCode_39,2025,25.57,
MALDIVES,HSCode_39,2025,8.26,
MALI,HSCode_39,2025,0.59,
MALTA,HSCode_39,2025,1.51,
MARSHALL ISLAND,HSCode_39,2025,0.0,
MARTINIQUE,HSCode_39,2025,0.07,
MAURITANIA,HSCode_39,2025,3.07,
MAURITIUS,HSCode_39,2025,4.72,
